,PM2.5,year,month,day,hour,PM10,AT,BP,SR,RH,WS,WD,NO,NO2,SO2,Ozone,CO,Benzene,NH3,NOx
167,75.0,2018.0,6.0,7.0,23.0,207.0,34.98,975.17,3.0,49.83,2.5,114.17,1.17,11.41,3.95,68.06,0.74,1.03,52.79,15.47
168,74.0,2018.0,6.0,8.0,0.0,194.0,34.5,975.0,3.0,50.75,2.23,115.67,0.24,37.955,0.5,82.78,0.68,7.12,3.2,58.43
169,63.0,2018.0,6.0,8.0,1.0,158.0,34.04,975.0,3.0,52.92,2.07,116.17,0.15,64.5,1.07,77.34,0.63,6.35,2.78,65.28
170,74.0,2018.0,6.0,8.0,2.0,169.0,33.57,975.0,3.0,54.58,0.79,131.08,0.25,64.625,1.43,66.5,0.23,4.7,5.18,25.8
171,77.0,2018.0,6.0,8.0,3.0,166.0,33.23,974.08,3.0,54.75,0.43,164.5,0.28,64.75,0.45,81.13,0.75,7.08,4.63,55.04
172,69.0,2018.0,6.0,8.0,4.0,141.0,32.64,974.0,3.0,57.33,0.4,152.5,0.28,64.875,0.43,63.31,0.66,6.32,3.82,59.75
173,70.0,2018.0,6.0,8.0,5.0,152.0,32.82,974.0,8.33,55.83,0.94,129.25,0.24,65.0,0.92,65.13,0.48,5.59,4.36,59.27
174,69.0,2018.0,6.0,8.0,6.0,151.0,33.65,974.92,61.42,53.17,1.61,115.92,0.42,10.92,2.42,52.42,0.65,3.67,29.93,41.79
175,69.0,2018.0,6.0,8.0,7.0,184.0,34.98,975.0,151.42,49.42,1.69,116.5,1.04,11.83,4.86,54.66,0.75,0.4,66.13,12.86
176,78.0,2018.0,6.0,8.0,8.0,226.0,35.06,975.75,282.42,50.33,2.95,112.67,1.0,11.06,4.97,66.43,0.62,1.22,53.38,28.83
177,100.0,2018.0,6.0,8.0,9.0,274.0,37.06,976.0,402.83,42.08,2.06,127.33,0.71,10.22,0.55,99.65,0.68,6.66,4.63,76.08
178,77.0,2018.0,6.0,8.0,10.0,217.0,38.4,976.0,542.33,38.25,2.09,128.5,0.74,75.9,1.01,110.12,0.54,5.87,4.42,68.92
179,66.0,2018.0,6.0,8.0,11.0,213.0,39.07,975.0,609.17,38.08,3.17,119.83,0.59,49.1,0.87,122.25,0.65,5.58,3.22,53.3
180,67.0,2018.0,6.0,8.0,12.0,282.0,38.7,975.0,606.25,40.67,3.5,120.17,0.37,53.866665,0.4,132.04,0.62,5.4,3.44,53.95
181,73.0,2018.0,6.0,8.0,13.0,315.0,39.04,974.42,555.5,39.17,3.7,114.5,0.47,58.63333,0.38,134.21,0.55,5.12,3.57,65.32
182,72.0,2018.0,6.0,8.0,14.0,310.0,38.15,973.67,518.92,43.08,4.52,116.92,0.29,63.399998,1.06,129.18,0.43,4.12,3.08,55.71
183,47.0,2018.0,6.0,8.0,15.0,316.0,38.12,972.42,401.5,41.75,4.26,115.08,0.24,68.166664,0.3,132.24,0.53,4.48,2.66,61.3
184,53.0,2018.0,6.0,8.0,16.0,295.0,37.6,971.25,243.83,43.75,4.22,110.58,0.32,72.933334,0.26,126.51,0.49,4.75,2.37,69.78
185,44.0,2018.0,6.0,8.0,17.0,233.0,36.9,971.33,103.83,45.67,3.46,115.17,0.39,77.7,0.68,112.52,0.39,4.59,0.62,65.97
186,47.0,2018.0,6.0,8.0,18.0,218.0,36.28,972.0,50.08,46.92,3.09,122.0,0.26,55.193333,0.3,120.15,0.62,5.55,1.32,72.42
187,55.0,2018.0,6.0,8.0,19.0,202.0,35.75,972.25,8.5,48.42,2.99,122.08,0.19,32.686665,0.3,115.53,0.65,5.91,1.8,54.41
188,52.0,2018.0,6.0,8.0,20.0,179.0,34.99,973.5,3.0,51.17,2.85,120.75,0.26,10.18,1.39,84.05,0.62,4.4,6.04,50.13
189,46.0,2018.0,6.0,8.0,21.0,166.0,34.39,974.08,3.0,50.33,3.45,118.0,0.28,10.33,0.49,86.39,0.42,5.44,7.58,52.45
190,30.0,2018.0,6.0,8.0,22.0,138.0,33.8,974.0,3.0,51.17,3.33,112.42,0.25,51.1,0.74,66.94,0.48,5.37,2.57,48.8
191,27.0,2018.0,6.0,8.0,23.0,125.0,33.03,974.0,3.0,53.83,2.94,116.83,0.21,54.1,0.76,64.33,0.41,5.67,2.66,48.13
192,40.0,2018.0,6.0,9.0,0.0,107.0,32.56,973.0,3.0,56.67,2.94,114.83,0.27,51.6,0.77,65.22,0.46,5.39,1.75,49.93
193,42.0,2018.0,6.0,9.0,1.0,105.0,32.0,973.67,3.0,60.08,2.89,121.83,0.22,51.18,0.3,75.49,0.5,5.99,1.22,60.73
194,35.0,2018.0,6.0,9.0,2.0,96.0,31.54,974.0,3.0,62.5,1.92,126.0,0.28,50.76,1.5,62.37,0.19,4.5,4.23,21.98
195,39.0,2018.0,6.0,9.0,3.0,95.0,31.45,974.0,3.0,63.33,2.19,124.58,0.38,50.34,0.3,67.02,0.5,6.31,2.37,49.47
196,40.0,2018.0,6.0,9.0,4.0,96.0,30.92,974.0,3.0,67.92,3.13,115.08,0.27,49.92,0.28,53.1,0.5,5.95,2.9,46.65
197,48.0,2018.0,6.0,9.0,5.0,99.0,30.41,974.0,11.83,73.17,2.7,118.08,0.27,49.5,0.76,41.74,0.45,5.56,3.26,45.45
198,41.0,2018.0,6.0,9.0,6.0,99.0,30.62,974.0,68.0,73.5,2.88,115.33,0.5,48.13,1.73,27.67,0.43,4.74,2.06,37.35
199,46.0,2018.0,6.0,9.0,7.0,123.0,31.57,974.83,151.17,68.42,1.71,128.92,0.66,52.55,1.22,33.48,0.45,5.11,1.91,43.55
200,45.0,2018.0,6.0,9.0,8.0,118.0,33.02,975.0,253.33,61.92,1.51,133.42,0.7,53.1,1.73,46.37,0.5,4.84,1.21,51.53
201,44.0,2018.0,6.0,9.0,9.0,123.0,34.77,975.08,424.0,54.58,2.63,116.67,0.76,60.5,0.78,66.45,0.54,5.53,1.91,58.21
202,48.0,2018.0,6.0,9.0,10.0,151.0,36.38,975.0,585.75,49.0,1.48,142.92,0.7,52.85,0.3,99.52,0.45,6.0,2.47,66.71
203,51.0,2018.0,6.0,9.0,11.0,167.0,37.92,974.92,580.42,43.5,1.42,122.17,0.44,45.2,0.72,109.32,0.56,5.38,2.45,52.52
204,46.0,2018.0,6.0,9.0,12.0,160.0,38.4,974.08,498.33,41.25,1.78,113.0,0.26,48.66,2.25,80.43,0.38,2.3,1.95,30.47
205,58.0,2018.0,6.0,9.0,13.0,182.0,38.81,973.92,644.33,40.58,3.09,108.08,0.24,57.5,0.6,134.11,0.52,3.32,2.33,52.65
206,56.0,2018.0,6.0,9.0,14.0,199.0,37.02,972.42,547.08,47.58,4.3,80.08,0.35,53.1,1.23,102.09,0.5,3.03,2.52,50.06
207,59.0,2018.0,6.0,9.0,15.0,361.0,36.04,971.0,431.58,49.58,4.03,90.5,0.58,56.6,0.64,99.43,0.54,4.14,3.23,52.08
208,39.0,2018.0,6.0,9.0,16.0,266.0,35.81,970.58,139.92,49.92,3.2,76.92,0.41,61.35,0.3,108.78,0.53,5.03,3.28,61.59
209,45.0,2018.0,6.0,9.0,17.0,245.0,30.02,973.33,8.58,70.0,3.12,198.08,0.2,66.1,0.76,92.74,0.4,5.21,2.96,60.02
210,99.0,2018.0,6.0,9.0,18.0,139.5,24.5,973.0,3.08,90.42,1.16,213.75,0.36,12.1,1.07,54.49,0.33,3.73,17.59,42.04
211,83.0,2018.0,6.0,9.0,19.0,34.0,26.12,973.0,3.0,83.83,1.27,226.83,1.07,15.89,2.41,30.82,0.65,0.3,46.28,16.94
212,67.0,2018.0,6.0,9.0,20.0,61.0,25.94,972.08,3.0,87.25,0.82,209.08,1.98,18.59,2.28,15.22,0.77,1.4,48.07,20.57
213,36.0,2018.0,6.0,9.0,21.0,64.0,26.7,972.33,3.25,85.42,1.02,185.92,6.69,22.71,2.85,5.12,0.97,0.88,41.11,28.1
214,38.0,2018.0,6.0,9.0,22.0,73.0,28.33,973.75,3.33,74.42,2.39,73.58,5.99,20.62,3.24,13.17,1.07,0.5,47.62,26.61
215,53.0,2018.0,6.0,9.0,23.0,116.0,28.08,974.0,3.25,75.75,0.92,174.33,3.37,15.31,3.24,17.11,0.66,0.58,51.2,18.69
216,50.0,2018.0,6.0,10.0,0.0,135.0,28.06,974.0,3.0,76.58,0.92,219.92,7.28,19.95,2.93,3.85,0.96,0.53,53.8,27.23
217,48.0,2018.0,6.0,10.0,1.0,150.0,27.72,974.0,3.0,80.83,0.45,154.75,16.77,26.45,1.46,20.86,1.06,5.65,28.99,49.24
218,50.1,2018.0,6.0,10.0,2.0,152.3,28.564999,974.2,77.953,77.055,0.575,144.727,15.252001,24.888,1.643,34.407,0.99599993,5.1870003,34.815998,46.076
219,52.2,2018.0,6.0,10.0,3.0,154.6,29.41,974.4,152.906,73.28,0.7,134.704,13.734,23.326,1.826,47.954002,0.9319999,4.724,40.642,42.912003
220,54.3,2018.0,6.0,10.0,4.0,156.9,30.255,974.6,227.85901,69.505005,0.825,124.681,12.216001,21.764,2.009,61.501,0.868,4.261,46.468,39.748
221,56.4,2018.0,6.0,10.0,5.0,159.2,31.099998,974.8,302.812,65.73,0.95,114.658,10.698,20.202,2.192,75.048004,0.80399996,3.798,52.294,36.584
222,58.5,2018.0,6.0,10.0,6.0,161.5,31.945,975.0,377.765,61.955,1.075,104.635,9.18,18.64,2.375,88.595,0.73999995,3.335,58.12,33.420002
223,60.6,2018.0,6.0,10.0,7.0,163.8,32.789997,975.2,452.71802,58.18,1.2,94.612,7.662,17.078001,2.558,102.142,0.676,2.872,63.946,30.256
224,62.7,2018.0,6.0,10.0,8.0,166.1,33.635,975.4,527.671,54.405003,1.325,84.589,6.144,15.516,2.741,115.689,0.612,2.409,69.772,27.092001
225,64.8,2018.0,6.0,10.0,9.0,168.4,34.48,975.6,602.624,50.63,1.45,74.566,4.626,13.954,2.924,129.23601,0.548,1.946,75.598,23.928001
226,66.9,2018.0,6.0,10.0,10.0,170.7,35.324997,975.8,677.577,46.855003,1.575,64.543,3.108,12.392,3.1069999,142.783,0.48399997,1.483,81.424,20.764
227,69.0,2018.0,6.0,10.0,11.0,173.0,36.17,976.0,752.53,43.08,1.7,54.52,1.59,10.83,3.29,156.33,0.42,1.02,87.25,17.6
228,75.0,2018.0,6.0,10.0,12.0,177.0,37.66,975.58,762.83,37.5,1.5,107.08,0.64,10.35,1.23,127.09,0.6,5.47,24.54,64.28
229,66.0,2018.0,6.0,10.0,13.0,161.0,38.65,974.33,729.92,34.0,0.85,154.67,0.67,34.87,0.87,97.85,0.59,6.13,3.64,79.13
230,56.0,2018.0,6.0,10.0,14.0,149.0,39.42,973.0,672.08,30.67,1.06,224.67,0.59,50.913334,1.28,179.83,0.58,5.22,3.1,82.15
231,48.0,2018.0,6.0,10.0,15.0,145.0,39.33,972.0,503.08,31.75,1.07,291.0,0.34,66.956665,0.3,175.85333,0.67,5.77,3.08,81.13
232,56.0,2018.0,6.0,10.0,16.0,167.0,39.07,971.92,327.08,31.75,1.09,311.7,0.29,83.0,0.77,171.87666,0.63,5.49,2.61,78.71
233,58.0,2018.0,6.0,10.0,17.0,173.0,37.71,971.08,156.67,34.92,1.52,340.83,0.42,90.5,0.86,167.9,0.52,5.84,2.32,80.25
234,50.0,2018.0,6.0,10.0,18.0,169.0,36.2,972.0,57.0,40.5,1.16,310.92,0.28,48.74,1.91,108.03,0.59,3.15,36.02,40.22
235,46.0,2018.0,6.0,10.0,19.0,174.0,34.63,972.08,7.0,47.58,1.32,253.92,0.6,17.95,1.51,68.83,0.79,0.35,73.48,18.55
236,44.0,2018.0,6.0,10.0,20.0,202.0,33.58,973.0,3.0,51.58,0.68,253.25,0.43,20.91,1.65,49.19,0.98,1.52,65.01,21.32
237,58.0,2018.0,6.0,10.0,21.0,201.0,32.95,973.58,3.0,54.83,0.59,228.58,1.68,23.82,1.68,26.38,1.12,0.43,75.77,25.52
238,59.0,2018.0,6.0,10.0,22.0,206.0,33.56,974.0,3.67,56.0,1.19,68.0,1.77,20.71,2.05,50.07,1.17,0.5,76.97,22.49
239,86.0,2018.0,6.0,10.0,23.0,245.0,32.93,974.0,3.0,58.75,0.9,133.42,2.37,19.29,2.38,40.08,0.99,1.24,75.48,25.69
240,92.0,2018.0,6.0,11.0,0.0,240.0,31.86,973.5,3.0,63.5,0.52,200.42,0.77,19.27,2.97,32.61,0.87,0.58,87.17,20.02
241,77.0,2018.0,6.0,11.0,1.0,206.0,31.58,973.0,3.0,64.67,0.63,252.42,2.52,23.24,3.0,24.73,0.99,0.5,102.97,25.77
242,69.0,2018.0,6.0,11.0,2.0,219.0,31.48,973.0,3.0,67.42,0.88,269.92,7.68,23.43,6.42,2.87,0.93,1.24,25.02,42.23
243,70.0,2018.0,6.0,11.0,3.0,228.0,31.24,973.0,3.0,67.17,0.97,258.5,6.84,24.61,2.88,8.09,0.83,0.48,73.25,22.02
244,59.0,2018.0,6.0,11.0,4.0,184.0,30.93,973.0,3.0,68.92,1.21,262.83,3.16,14.24,2.56,10.81,0.52,0.38,70.4,17.42
245,46.0,2018.0,6.0,11.0,5.0,175.0,30.91,973.0,10.25,64.58,1.52,277.5,3.94,13.27,2.07,8.1,0.36,0.83,80.47,23.06
246,46.0,2018.0,6.0,11.0,6.0,230.0,31.02,973.33,67.54,60.0,1.58,277.83,3.08,10.7,2.36,13.05,0.41,0.3,91.35,13.76
247,42.0,2018.0,6.0,11.0,7.0,260.0,32.08,974.0,183.92,55.17,1.52,275.08,4.24,10.35,2.46,16.56,0.47,0.3,89.12,14.58
248,45.0,2018.0,6.0,11.0,8.0,228.0,34.23,974.0,375.5,48.33,1.33,293.17,4.26,11.17,2.17,28.15,0.45,1.17,87.03,15.42
249,48.0,2018.0,6.0,11.0,9.0,240.0,35.87,974.0,505.83,42.25,1.76,280.25,3.74,12.12,2.67,49.23,0.55,0.74,80.61,20.41
250,47.0,2018.0,6.0,11.0,10.0,224.0,37.58,974.0,689.25,38.0,1.57,279.83,2.54,11.78,2.82,85.26,0.48,0.73,76.58,19.17
251,55.0,2018.0,6.0,11.0,11.0,222.0,38.77,973.25,776.08,35.83,1.84,284.08,1.6,10.98,1.95,121.5,0.57,0.77,60.55,16.22
252,46.0,2018.0,6.0,11.0,12.0,218.0,39.48,973.0,787.92,33.92,1.95,281.58,0.63,10.23,0.97,152.16,0.43,3.4,23.43,51.5
253,48.0,2018.0,6.0,11.0,13.0,201.0,40.44,972.08,726.92,31.42,2.01,290.08,0.43,10.272499,0.31,150.7,0.39,5.17,2.92,74.58
254,46.0,2018.0,6.0,11.0,14.0,189.0,40.81,971.08,615.67,30.58,1.78,300.58,0.35,10.315,1.03,157.02,0.4,4.16,2.27,68.01
255,55.0,2018.0,6.0,11.0,15.0,230.0,41.02,970.08,489.58,28.92,1.89,297.33,0.45,10.3575,0.3,167.39,0.41,4.72,2.98,70.38
256,58.0,2018.0,6.0,11.0,16.0,249.0,40.84,969.17,334.42,26.42,1.84,295.17,0.5,10.4,0.28,142.41,0.39,4.73,2.91,64.78
257,58.0,2018.0,6.0,11.0,17.0,285.0,40.01,968.92,174.17,26.75,1.45,302.67,1.32,14.65,1.4,124.74,0.43,3.34,17.25,44.16
258,55.0,2018.0,6.0,11.0,18.0,278.0,38.62,969.0,53.08,28.17,1.2,327.33,0.53,11.84,3.14,122.34,0.58,0.71,53.57,16.64
259,61.0,2018.0,6.0,11.0,19.0,288.0,37.2,969.0,5.92,33.58,0.82,322.67,0.46,16.84,3.36,93.12,0.87,0.35,55.57,17.27
260,67.0,2018.0,6.0,11.0,20.0,284.0,36.35,969.42,3.0,38.33,0.72,322.5,0.59,23.0,2.45,59.52,1.08,1.54,55.97,23.58
261,85.0,2018.0,6.0,11.0,21.0,298.0,35.96,970.0,3.0,39.67,0.81,323.25,1.91,35.57,4.1,18.72,1.57,0.58,61.8,37.44
262,101.0,2018.0,6.0,11.0,22.0,326.0,35.39,970.0,3.0,40.33,0.68,300.08,2.83,35.87,4.1,18.33,1.27,2.03,50.21,41.78
263,85.0,2018.0,6.0,11.0,23.0,283.0,34.81,970.25,3.0,41.92,0.94,239.0,3.72,34.97,4.06,10.98,1.18,1.28,54.75,39.99
264,83.0,2018.0,6.0,12.0,0.0,285.0,34.02,970.0,3.0,44.5,1.13,240.5,5.23,30.72,3.14,7.53,1.06,1.36,57.39,37.54
265,101.0,2018.0,6.0,12.0,1.0,311.0,33.44,970.0,3.0,45.67,1.72,240.33,3.48,24.85,4.23,17.73,0.73,0.6,77.42,28.32
266,107.0,2018.0,6.0,12.0,2.0,316.0,32.72,970.0,3.0,45.33,1.55,262.42,2.07,16.18,1.12,29.88,0.11,3.65,22.4,9.53
267,53.0,2018.0,6.0,12.0,3.0,389.0,32.05,970.0,3.0,46.58,0.87,252.25,1.28,10.75,2.46,30.47,0.19,0.4,59.76,12.03
268,48.0,2018.0,6.0,12.0,4.0,357.0,32.02,970.0,3.0,46.0,1.11,257.75,1.44,12.32,1.42,22.65,0.28,0.31,58.28,13.75
269,53.0,2018.0,6.0,12.0,5.0,315.0,31.78,970.0,10.17,48.0,0.91,245.33,5.51,15.96,1.99,4.61,0.27,0.3,58.74,21.45
270,41.0,2018.0,6.0,12.0,6.0,267.0,32.64,970.08,70.83,46.42,1.12,259.0,10.23,15.93,1.57,7.62,0.38,0.25,59.23,26.18
271,47.0,2018.0,6.0,12.0,7.0,248.0,34.64,970.92,182.58,41.75,1.48,259.0,6.27,13.04,1.38,19.92,0.4,0.25,60.28,19.32
272,51.0,2018.0,6.0,12.0,8.0,272.0,36.49,971.0,350.0,38.67,1.85,269.83,8.15,12.45,1.04,22.48,0.4,1.02,57.47,20.58
273,61.0,2018.0,6.0,12.0,9.0,370.0,37.65,971.0,467.0,37.0,1.88,283.17,4.38,11.02,1.87,41.12,0.48,0.2,62.93,15.41
274,81.0,2018.0,6.0,12.0,10.0,566.0,38.31,971.0,621.42,36.33,2.67,276.58,1.77,10.68,0.9,66.49,0.41,3.73,18.54,52.09
275,103.0,2018.0,6.0,12.0,11.0,768.0,39.83,970.83,708.25,33.08,1.89,293.58,1.13,37.67,0.64,75.55,0.37,4.53,2.56,59.83
276,99.0,2018.0,6.0,12.0,12.0,736.0,41.02,970.0,698.25,31.42,1.38,296.83,0.82,30.877499,0.25,103.35,0.4,5.02,2.43,57.4
277,108.0,2018.0,6.0,12.0,13.0,807.0,41.95,969.42,624.75,29.17,1.2,292.42,0.59,24.085,0.23,114.78,0.33,4.98,3.12,61.38
278,124.0,2018.0,6.0,12.0,14.0,923.0,42.11,969.0,508.83,28.67,1.57,285.08,0.29,17.2925,1.1,113.65,0.32,4.11,2.36,59.48
279,136.0,2018.0,6.0,12.0,15.0,984.0,41.48,968.0,354.58,27.75,2.06,262.25,0.73,10.5,0.22,96.5,0.29,4.9,2.36,58.38
280,144.0,2018.0,6.0,12.0,16.0,982.8571,41.16,967.67,183.58,29.5,1.48,263.5,0.65,10.59,1.88,69.01,0.4,1.13,44.3,19.05
281,168.0,2018.0,6.0,12.0,17.0,981.7143,40.45,967.0,80.0,30.33,1.39,271.42,1.85,13.45,2.35,43.51,0.42,0.74,50.13,17.53
282,186.0,2018.0,6.0,12.0,18.0,980.5714,39.71,967.0,27.25,32.08,1.24,276.92,1.57,17.65,2.62,23.82,0.71,0.3,54.26,19.23
283,211.0,2018.0,6.0,12.0,19.0,979.4286,39.23,967.75,4.58,33.5,1.36,272.25,3.43,20.47,2.55,11.24,0.83,0.4,52.27,23.88
284,250.0,2018.0,6.0,12.0,20.0,978.2857,38.54,968.0,3.0,35.75,1.12,260.92,6.93,20.22,2.17,4.23,0.93,1.96,48.28,27.14
285,283.0,2018.0,6.0,12.0,21.0,977.1429,38.2,968.83,3.0,37.08,1.14,256.25,10.53,21.4,2.43,3.02,0.84,1.27,49.11,32.42
286,249.0,2018.0,6.0,12.0,22.0,976.0,37.82,969.0,3.0,37.42,1.24,252.5,11.23,20.95,2.12,2.37,0.74,1.23,48.42,34.05
287,245.0,2018.0,6.0,12.0,23.0,974.8571,37.66,969.0,3.0,36.67,1.3,253.17,11.54,18.28,2.06,2.22,0.48,0.5,50.58,29.84
288,240.0,2018.0,6.0,13.0,0.0,973.7143,37.41,968.67,3.0,36.25,1.74,235.83,9.6,15.58,1.83,3.51,0.6,0.4,45.12,25.18
289,224.0,2018.0,6.0,13.0,1.0,972.5714,36.87,968.5,3.0,37.08,1.72,238.5,6.88,14.28,3.17,11.26,0.57,0.4,53.9,21.16
290,205.0,2018.0,6.0,13.0,2.0,971.4286,36.84,968.0,3.0,36.33,1.84,241.0,4.58,12.65,4.0,7.38,0.4,1.9,15.02,20.94
291,243.0,2018.0,6.0,13.0,3.0,970.2857,36.72,968.25,3.0,36.42,2.09,241.83,3.14,11.82,1.65,8.96,0.47,2.95,26.32,31.11
292,301.0,2018.0,6.0,13.0,4.0,969.1429,36.3,969.0,3.0,37.5,2.06,254.17,3.13,11.7,0.77,9.04,0.34,3.51,16.77,35.54
293,284.0,2018.0,6.0,13.0,5.0,968.0,35.74,969.33,7.75,39.08,1.75,263.25,4.07,11.88,0.38,6.95,0.34,3.29,16.8,38.57
294,233.0,2018.0,6.0,13.0,6.0,892.0,35.48,970.0,51.42,39.5,1.54,262.83,10.32,11.81,1.05,3.45,0.22,0.13,49.31,22.12
295,218.0,2018.0,6.0,13.0,7.0,857.0,35.99,970.42,149.17,39.25,1.68,263.0,10.17,11.07,1.47,8.17,0.34,0.15,49.52,21.23
296,244.0,2018.0,6.0,13.0,8.0,885.0,36.85,971.0,277.0,37.58,2.43,271.58,7.77,14.02,1.38,18.83,0.38,2.79,13.57,39.57
297,260.0,2018.0,6.0,13.0,9.0,887.6667,37.32,971.0,410.67,37.58,2.84,269.33,5.0,13.11,0.18,26.63,0.4,4.32,2.01,49.27
298,239.0,2018.0,6.0,13.0,10.0,890.3333,38.12,971.0,555.75,36.58,2.68,268.08,3.51,11.93,0.2,35.73,0.4,4.29,1.77,51.65
299,259.0,2018.0,6.0,13.0,11.0,893.0,38.95,971.0,649.17,33.25,2.76,276.08,2.44,18.03,0.57,42.96,0.33,4.14,1.18,47.57
300,260.0,2018.0,6.0,13.0,12.0,895.6667,39.91,971.0,660.08,30.42,2.46,276.75,2.0,24.39,1.58,39.53,0.19,3.02,1.08,31.39
301,256.0,2018.0,6.0,13.0,13.0,898.3333,40.38,970.33,582.83,27.83,2.94,273.42,1.28,29.05,0.88,53.13,0.05,3.9,1.38,40.91
302,278.0,2018.0,6.0,13.0,14.0,901.0,41.16,969.83,501.0,25.08,2.33,279.58,1.14,27.875,0.84,66.83,0.1,3.6,1.15,45.19
303,291.0,2018.0,6.0,13.0,15.0,903.6667,41.29,968.92,378.08,23.83,2.2,276.25,1.05,26.7,0.81,52.73,0.09,3.61,1.52,36.48
304,284.0,2018.0,6.0,13.0,16.0,906.3333,41.0,968.0,239.0,23.17,2.24,278.08,1.14,10.73,0.87,53.97,0.18,3.28,11.69,32.47
305,318.0,2018.0,6.0,13.0,17.0,909.0,40.37,968.0,115.5,22.25,2.22,279.58,1.89,10.53,0.97,41.04,0.19,3.17,17.64,27.35
306,331.0,2018.0,6.0,13.0,18.0,911.6667,39.73,968.0,32.5,23.67,1.97,279.08,1.99,12.13,1.92,21.86,0.42,0.3,38.57,14.11
307,461.0,2018.0,6.0,13.0,19.0,914.3333,39.22,968.0,4.33,24.83,1.73,277.83,4.29,14.09,2.36,8.07,0.55,0.35,38.07,18.37
308,632.0,2018.0,6.0,13.0,20.0,917.0,39.01,968.92,3.0,25.5,1.55,282.67,7.96,14.75,1.52,3.38,0.57,2.12,30.88,22.7
309,738.0,2018.0,6.0,13.0,21.0,919.6667,38.88,969.42,3.0,25.25,1.56,281.5,9.33,14.46,1.61,3.08,0.53,0.4,37.51,23.8
310,754.0,2018.0,6.0,13.0,22.0,922.3333,38.83,970.0,3.0,23.75,1.47,280.33,8.54,13.64,1.7,6.48,0.34,0.4,37.5,22.18
311,703.0,2018.0,6.0,13.0,23.0,925.0,38.59,971.0,3.0,22.25,1.51,278.33,5.43,13.16,1.67,12.22,0.13,1.21,27.24,16.46
312,600.0,2018.0,6.0,14.0,0.0,927.6667,38.18,970.67,3.0,23.33,1.57,258.08,6.12,13.37,1.36,6.03,0.48,1.49,24.24,19.49
313,591.0,2018.0,6.0,14.0,1.0,930.3333,37.57,970.0,3.0,24.5,1.97,250.42,5.68,13.45,2.0,12.95,0.34,1.79,22.28,29.81
314,434.0,2018.0,6.0,14.0,2.0,933.0,36.66,970.0,3.0,28.25,2.22,254.25,6.75,29.85,0.53,8.88,0.03,2.45,4.12,3.62
315,269.0,2018.0,6.0,14.0,3.0,935.6667,35.98,970.5,3.0,31.17,2.58,254.83,1.28,27.843334,0.18,25.51,0.19,4.5,1.82,37.95
316,207.0,2018.0,6.0,14.0,4.0,938.3333,35.32,971.0,3.0,34.08,2.88,255.58,0.87,25.836666,0.1,27.42,0.3,4.2,1.53,35.06
317,158.0,2018.0,6.0,14.0,5.0,941.0,34.68,971.0,7.92,36.33,2.61,258.42,2.85,23.83,1.02,15.14,0.15,2.89,1.06,27.71
318,145.0,2018.0,6.0,14.0,6.0,741.0,34.34,972.0,47.83,37.33,2.53,256.92,4.24,11.64,0.62,11.2,0.2,1.85,19.06,26.95
319,156.0,2018.0,6.0,14.0,7.0,799.0,34.36,972.75,122.83,37.17,2.59,257.42,4.95,12.6,0.33,13.48,0.2,2.77,9.92,33.42
320,177.0,2018.0,6.0,14.0,8.0,959.0,34.48,973.0,215.92,36.08,3.17,259.75,6.03,12.89,1.79,18.34,0.2,1.59,16.78,29.12
321,204.0,2018.0,6.0,14.0,9.0,953.5,35.26,973.0,346.92,34.75,2.63,262.17,5.08,12.95,0.68,23.82,0.23,2.95,8.82,33.77
322,179.0,2018.0,6.0,14.0,10.0,948.0,36.3,973.0,486.75,32.92,2.64,267.5,6.68,21.42,1.58,25.07,0.16,2.24,5.4,24.91
323,166.0,2018.0,6.0,14.0,11.0,838.0,37.35,973.0,584.5,29.75,2.4,265.75,7.45,27.77,0.83,22.38,0.06,2.66,2.6,18.45
324,168.0,2018.0,6.0,14.0,12.0,846.0,38.63,972.67,641.92,27.0,2.39,269.42,1.41,10.3,0.2,62.98,0.3,4.2,2.4,37.01
325,160.0,2018.0,6.0,14.0,13.0,773.0,39.5,972.0,627.58,26.0,2.36,266.75,1.13,10.2625,0.2,66.78,0.2,4.15,2.65,37.03
326,143.0,2018.0,6.0,14.0,14.0,724.0,40.54,971.25,537.25,24.75,1.93,279.33,0.93,10.225,0.83,66.54,0.2,3.42,1.62,37.47
327,177.0,2018.0,6.0,14.0,15.0,821.0,40.58,970.75,418.33,25.25,1.93,264.75,1.09,10.1875,0.2,67.18,0.2,4.12,2.43,36.54
328,184.0,2018.0,6.0,14.0,16.0,845.0,40.2,970.0,268.5,25.5,2.25,265.5,0.95,10.15,0.23,59.18,0.3,4.43,2.35,35.96
329,208.0,2018.0,6.0,14.0,17.0,887.0,39.71,969.17,141.58,26.08,1.92,261.17,2.08,10.82,2.57,42.42,0.28,1.27,24.19,15.36
330,221.0,2018.0,6.0,14.0,18.0,931.0,39.02,969.83,48.58,26.0,1.68,255.33,1.84,14.4,2.7,28.74,0.44,0.59,32.81,16.25
331,204.0,2018.0,6.0,14.0,19.0,851.0,38.37,970.33,6.08,26.5,1.24,262.08,3.91,18.98,2.86,9.85,0.57,1.05,29.92,22.9
332,196.0,2018.0,6.0,14.0,20.0,808.0,37.97,971.08,3.0,26.5,1.02,264.42,4.84,18.95,2.23,7.98,0.73,2.17,30.05,23.81
