,year,month,day,hour,PM10,AT,BP,SR,RH,WS,WD,NO,NO2,SO2,Ozone,CO,Benzene,NH3,NOx
173,2018.0,6.0,8.0,5.0,36.0,30.13,743.0,9.08,55.5,0.89,110.83,6.21,33.0,19.42,138.0,0.96,5.14,60.68,39.12
174,2018.0,6.0,8.0,6.0,74.0,30.55,742.92,57.83,54.58,0.66,147.83,5.68,39.46,20.23,166.0,1.12,15.6,59.01,44.3
175,2018.0,6.0,8.0,7.0,94.0,32.21,743.0,145.33,51.25,1.08,120.83,9.53,56.76,20.01,184.0,1.3,19.53,57.75,65.67
176,2018.0,6.0,8.0,8.0,95.0,33.56,743.0,250.42,46.75,2.67,87.5,10.41,52.64,18.51,213.0,1.18,22.0,63.58,63.1
177,2018.0,6.0,8.0,9.0,125.0,34.81,743.0,323.67,43.08,2.58,127.0,8.18,44.39,18.56,235.0,0.97,10.31,62.18,52.41
178,2018.0,6.0,8.0,10.0,103.0,36.6,743.0,347.33,38.08,2.5,139.08,7.33,35.85,22.19,201.0,0.85,5.35,63.02,43.35
179,2018.0,6.0,8.0,11.0,81.0,37.62,743.0,365.42,35.67,2.89,141.0,7.26,26.83,19.38,204.0,0.77,3.86,65.24,34.92
180,2018.0,6.0,8.0,12.0,70.0,38.23,743.0,364.5,35.75,3.37,134.17,7.11,29.22,18.19,184.0,0.82,3.86,56.06,36.91
181,2018.0,6.0,8.0,13.0,52.0,37.62,743.0,358.67,38.08,3.88,116.5,6.62,34.87,17.9,252.0,0.94,4.28,56.02,41.43
182,2018.0,6.0,8.0,14.0,70.0,36.95,742.92,342.08,40.67,4.32,94.5,6.51,33.76,16.46,287.0,0.89,3.7,54.51,40.23
183,2018.0,6.0,8.0,15.0,69.0,36.01,743.0,308.33,42.42,4.45,92.58,6.86,30.26,16.28,309.0,0.84,3.2,53.95,37.53
184,2018.0,6.0,8.0,16.0,69.0,35.61,743.0,166.25,41.58,3.89,94.5,10.29,35.99,16.18,283.0,0.82,5.66,58.46,45.14
185,2018.0,6.0,8.0,17.0,92.0,34.66,742.75,87.92,44.0,2.92,107.67,6.95,33.54,20.21,228.0,0.93,2.87,64.97,40.7
186,2018.0,6.0,8.0,18.0,68.0,33.99,742.83,46.25,46.75,2.82,114.67,6.72,47.85,20.52,189.0,0.79,3.0,67.46,53.53
187,2018.0,6.0,8.0,19.0,62.0,33.23,742.83,9.17,48.5,2.53,99.08,6.55,46.07,21.1,188.0,0.81,3.44,68.33,50.86
188,2018.0,6.0,8.0,20.0,61.0,32.76,743.0,4.0,50.0,2.53,105.5,6.18,46.04,16.15,177.0,0.95,6.22,60.78,51.08
189,2018.0,6.0,8.0,21.0,27.0,32.27,743.0,3.83,50.58,2.88,91.42,7.41,45.15,16.28,163.0,1.02,4.46,59.35,50.98
190,2018.0,6.0,8.0,22.0,47.0,31.61,742.92,4.0,50.75,2.62,97.25,6.19,49.83,17.0,155.0,0.94,4.9,57.83,53.93
191,2018.0,6.0,8.0,23.0,47.0,30.97,742.83,3.58,52.0,2.79,88.17,5.98,41.73,17.13,140.0,0.76,5.08,57.45,46.84
192,2018.0,6.0,9.0,0.0,48.0,30.38,742.83,4.08,54.25,2.6,103.58,6.12,39.82,18.23,119.0,0.82,5.33,62.99,45.27
193,2018.0,6.0,9.0,1.0,86.0,29.65,742.92,4.0,57.0,2.68,111.5,9.07,18.61,22.54,124.0,0.69,7.07,56.47,34.5
194,2018.0,6.0,9.0,2.0,59.0,28.96,742.92,4.08,59.92,2.48,105.67,1.73,20.09,13.75,112.0,0.25,2.95,29.52,5.69
195,2018.0,6.0,9.0,3.0,52.0,28.48,743.0,4.17,61.58,2.35,111.75,12.1,16.85,8.82,95.0,0.16,8.09,38.08,55.36
196,2018.0,6.0,9.0,4.0,57.0,28.07,742.92,4.0,63.75,2.68,96.5,15.74,21.28,4.17,106.0,0.05,8.13,22.6,59.34
197,2018.0,6.0,9.0,5.0,23.0,27.69,742.92,13.08,66.17,2.07,107.25,29.31,38.39,3.87,100.0,0.03,8.72,20.54,57.42
198,2018.0,6.0,9.0,6.0,53.0,28.16,743.0,63.67,66.42,2.08,113.67,40.13,49.6,3.33,110.0,0.02,10.11,19.07,56.11
199,2018.0,6.0,9.0,7.0,61.0,28.85,742.92,133.33,65.25,2.17,110.0,12.38,29.81,17.18,114.0,0.74,3.87,52.08,41.72
200,2018.0,6.0,9.0,8.0,55.0,30.12,743.0,243.33,62.33,2.41,118.92,9.27,26.25,17.58,106.0,0.93,4.06,61.37,37.22
201,2018.0,6.0,9.0,9.0,91.0,32.82,742.75,336.08,54.25,2.04,138.92,7.2,25.9,18.72,129.0,0.98,3.67,60.59,34.01
202,2018.0,6.0,9.0,10.0,95.0,34.47,742.67,366.67,48.83,2.61,116.42,7.41,22.66,19.86,177.0,1.0,3.62,63.27,31.27
203,2018.0,6.0,9.0,11.0,74.0,36.18,742.75,371.83,42.92,2.38,125.83,6.04,23.04,20.47,144.0,1.02,3.83,65.65,29.74
204,2018.0,6.0,9.0,12.0,73.0,36.64,742.92,328.25,40.17,1.99,122.08,6.44,22.24,17.77,171.0,0.82,4.84,59.04,29.54
205,2018.0,6.0,9.0,13.0,50.0,36.86,743.0,310.25,39.25,2.28,119.58,6.9,32.71,18.63,163.0,0.81,3.24,59.08,39.81
206,2018.0,6.0,9.0,14.0,70.0,36.49,743.0,349.75,42.0,3.38,101.67,8.71,42.85,18.57,184.0,0.9,3.29,57.72,51.7
207,2018.0,6.0,9.0,15.0,70.0,34.27,742.92,306.83,49.92,3.57,100.58,9.91,46.53,17.71,221.0,0.86,3.32,56.98,56.78
208,2018.0,6.0,9.0,16.0,55.0,32.77,742.83,103.17,51.67,2.84,101.92,7.51,57.37,17.13,284.0,0.9,4.45,64.11,63.38
209,2018.0,6.0,9.0,17.0,90.0,25.55,742.67,6.08,68.08,3.82,225.33,5.93,30.77,19.12,156.0,0.75,2.98,65.81,36.67
210,2018.0,6.0,9.0,18.0,168.0,21.48,742.33,2.42,84.0,1.41,214.08,8.22,46.69,21.78,98.5,0.83,1.7,66.77,54.56
211,2018.0,6.0,9.0,19.0,28.0,22.53,742.42,1.62,81.5,0.67,170.83,14.78,91.73,24.6,41.0,1.37,3.26,67.48,105.23
212,2018.0,6.0,9.0,20.0,45.0,23.06,742.42,1.08,82.25,0.53,162.5,55.46,109.92,21.24,75.0,1.46,6.53,59.83,179.38
213,2018.0,6.0,9.0,21.0,11.0,23.42,742.42,2.25,82.5,0.43,177.92,100.07,108.82,22.53,75.0,1.7,5.18,57.14,241.28
214,2018.0,6.0,9.0,22.0,39.0,23.74,742.5,3.08,81.25,0.66,179.08,107.13,114.86,24.81,84.0,1.7,12.63,57.77,256.74
215,2018.0,6.0,9.0,23.0,44.0,23.87,742.5,3.25,78.92,0.49,199.42,46.52,95.9,25.83,116.0,1.42,52.63,58.54,153.82
216,2018.0,6.0,10.0,0.0,66.0,24.17,742.67,3.25,78.5,0.48,164.33,41.76,83.91,20.14,136.0,1.45,55.4,65.22,136.1
217,2018.0,6.0,10.0,1.0,95.0,24.0,742.42,3.25,80.0,0.51,185.33,76.72,127.61,40.18,149.0,1.57,33.34,37.89,111.09
218,2018.0,6.0,10.0,2.0,69.0,23.65,742.25,3.17,80.67,0.53,203.42,44.85,80.07,43.16,135.0,1.33,24.03,64.35,130.08
219,2018.0,6.0,10.0,3.0,56.0,23.69,742.33,3.0,75.75,0.58,219.58,12.17,59.77,16.73,100.0,0.82,5.17,66.46,72.18
220,2018.0,6.0,10.0,4.0,47.0,23.81,742.25,3.17,72.0,0.32,248.33,7.63,38.69,17.21,69.0,0.66,5.71,61.01,46.33
221,2018.0,6.0,10.0,5.0,41.0,23.85,742.5,9.5,74.08,0.3,232.08,26.41,69.84,18.88,55.0,0.84,2.9,63.12,101.5
222,2018.0,6.0,10.0,6.0,35.0,25.1,742.08,47.58,70.83,0.48,201.67,17.72,68.98,19.64,123.0,0.77,3.9,56.17,88.45
223,2018.0,6.0,10.0,7.0,57.0,27.43,742.33,187.25,64.33,0.54,229.0,15.57,60.16,18.24,111.0,0.78,3.14,53.1,77.34
224,2018.0,6.0,10.0,8.0,57.0,29.75,742.75,312.42,55.92,1.35,222.08,9.49,33.85,16.57,124.0,0.68,4.07,55.73,44.56
225,2018.0,6.0,10.0,9.0,88.0,31.86,742.75,361.08,49.58,1.02,226.67,9.04,26.84,17.16,130.0,0.84,2.12,55.67,37.48
226,2018.0,6.0,10.0,10.0,68.0,33.59,742.92,375.33,44.17,0.92,229.83,6.48,27.86,16.22,146.0,0.88,2.68,55.51,34.79
227,2018.0,6.0,10.0,11.0,68.0,35.16,742.75,382.33,39.92,1.29,163.92,5.95,38.56,15.91,143.0,1.01,3.76,55.92,43.88
228,2018.0,6.0,10.0,12.0,73.0,36.28,742.75,382.58,36.5,1.37,152.58,5.76,34.67,16.44,180.0,0.85,5.28,50.02,40.05
229,2018.0,6.0,10.0,13.0,35.0,36.78,742.67,376.17,34.75,1.19,193.25,6.25,30.98,17.0,156.0,0.73,3.55,47.38,37.32
230,2018.0,6.0,10.0,14.0,51.0,36.84,742.83,365.0,33.42,1.2,206.83,6.26,22.97,17.09,163.0,0.63,3.46,47.16,29.98
231,2018.0,6.0,10.0,15.0,56.0,36.35,742.75,305.67,34.67,1.3,224.0,4.96,24.83,17.07,150.0,0.68,3.3,47.45,29.85
232,2018.0,6.0,10.0,16.0,68.0,35.61,742.67,184.42,36.92,1.16,238.83,5.77,19.98,16.48,172.0,0.69,4.14,53.33,26.52
233,2018.0,6.0,10.0,17.0,91.0,34.56,743.0,104.42,40.25,1.46,234.0,6.02,30.69,19.84,178.0,0.81,2.27,52.84,36.73
234,2018.0,6.0,10.0,18.0,70.0,33.19,742.92,49.67,43.58,1.13,239.83,5.73,42.59,20.59,171.0,0.83,2.22,51.83,47.3
235,2018.0,6.0,10.0,19.0,53.0,31.8,743.0,7.42,47.25,0.82,231.17,6.68,70.96,20.93,171.0,1.06,2.76,52.15,74.75
236,2018.0,6.0,10.0,20.0,55.0,30.89,742.67,3.58,52.92,0.54,218.0,9.95,114.18,15.74,178.0,1.38,5.91,47.52,119.11
237,2018.0,6.0,10.0,21.0,34.0,29.87,742.42,3.25,57.83,0.3,208.75,34.07,153.36,16.77,193.0,1.91,11.16,46.37,189.17
238,2018.0,6.0,10.0,22.0,61.0,29.41,742.67,3.75,61.58,0.32,194.58,58.61,145.27,20.12,250.0,2.38,34.6,48.6,216.32
239,2018.0,6.0,10.0,23.0,77.0,29.0,742.67,3.83,62.83,0.53,229.92,74.66,132.93,22.42,245.0,2.23,43.88,49.2,227.6
240,2018.0,6.0,11.0,0.0,69.0,28.84,743.0,4.0,62.67,0.52,227.67,16.69,96.05,16.54,227.0,1.1,23.58,57.28,111.96
241,2018.0,6.0,11.0,1.0,111.0,28.18,743.0,4.08,67.08,0.32,218.42,69.72,113.02,9.43,208.0,0.97,21.24,32.29,91.25
242,2018.0,6.0,11.0,2.0,91.0,27.85,742.92,4.17,68.0,0.3,215.58,20.18,94.57,27.51,213.0,0.77,10.28,23.4,107.05
243,2018.0,6.0,11.0,3.0,84.0,27.59,742.92,3.83,68.83,0.4,219.33,19.91,81.36,14.44,206.0,0.67,4.03,60.45,102.93
244,2018.0,6.0,11.0,4.0,84.0,27.63,743.0,3.92,67.08,1.07,230.67,16.12,70.06,13.32,179.0,10.0,5.79,51.76,80.08
245,2018.0,6.0,11.0,5.0,29.0,27.5,742.92,10.0,65.0,1.57,231.25,42.24,56.2,5.63,182.0,0.01,11.37,22.46,55.88
246,2018.0,6.0,11.0,6.0,53.0,27.75,742.92,66.58,60.17,1.84,233.75,32.39,43.04,3.8,260.0,0.02,9.83,14.87,53.84
247,2018.0,6.0,11.0,7.0,53.0,29.04,742.92,192.17,55.58,2.08,230.33,28.21,41.12,3.05,238.0,0.02,8.97,14.81,52.47
248,2018.0,6.0,11.0,8.0,56.0,31.3,743.0,308.25,49.58,1.72,232.58,29.59,42.77,3.06,197.0,0.03,9.15,14.44,59.14
249,2018.0,6.0,11.0,9.0,97.0,33.59,743.0,357.17,43.33,1.75,223.25,32.48,44.82,2.45,206.0,0.04,13.07,17.92,58.22
250,2018.0,6.0,11.0,10.0,72.0,35.13,743.0,376.58,40.92,2.11,226.5,30.57,39.2,2.25,197.0,0.06,12.58,17.84,59.08
251,2018.0,6.0,11.0,11.0,57.0,36.52,743.0,384.92,37.33,2.03,229.67,19.4,29.34,4.67,179.0,0.07,9.23,24.73,55.02
252,2018.0,6.0,11.0,12.0,46.0,38.13,743.0,383.42,33.83,1.97,230.83,13.21,28.56,15.99,162.0,0.44,7.21,54.13,48.97
253,2018.0,6.0,11.0,13.0,51.0,38.53,743.0,376.33,33.17,2.0,234.83,7.47,29.35,18.86,191.0,0.97,6.396,87.05,37.55
254,2018.0,6.0,11.0,14.0,83.0,38.62,743.0,364.5,31.83,2.27,231.75,5.35,27.05,18.33,178.0,1.02,5.5820003,83.38,32.43
255,2018.0,6.0,11.0,15.0,74.0,38.43,743.0,306.33,31.17,2.25,230.75,7.22,27.11,17.54,224.0,1.02,4.768,86.12,35.12
256,2018.0,6.0,11.0,16.0,67.0,38.28,743.0,195.5,26.25,2.11,233.67,4.88,25.85,16.595001,235.0,0.92,3.954,69.77,30.65
257,2018.0,6.0,11.0,17.0,50.0,37.72,743.0,108.0,25.17,1.55,233.58,5.1,35.84,15.65,252.0,0.8,3.14,58.87,40.17
258,2018.0,6.0,11.0,18.0,48.0,36.45,743.0,42.33,27.58,1.13,247.42,5.67,62.28,15.97,276.0,0.92,2.95,46.57,65.29
259,2018.0,6.0,11.0,19.0,48.0,34.99,743.0,6.75,32.08,0.61,239.0,3.9,91.56,15.32,283.0,1.23,4.62,44.43,89.17
260,2018.0,6.0,11.0,20.0,47.0,33.76,743.0,4.0,36.75,0.38,240.25,5.58,113.12,18.39,244.0,1.28,8.93,42.9,110.99
261,2018.0,6.0,11.0,21.0,28.0,33.06,743.0,3.92,39.5,0.45,227.08,7.09,128.02,22.29,224.0,1.42,54.95,44.64,127.79
262,2018.0,6.0,11.0,22.0,61.0,32.43,743.0,4.08,41.08,0.46,210.92,15.71,151.85,23.51,235.0,1.54,51.68,44.06,161.85
263,2018.0,6.0,11.0,23.0,90.0,31.26,743.0,4.17,45.0,0.48,213.67,50.97,146.52,24.81,265.0,1.51,49.52,44.45,206.72
264,2018.0,6.0,12.0,0.0,89.0,30.98,743.0,4.0,45.25,0.86,230.75,19.57,116.41,20.62,271.0,1.14,24.02,50.86,134.73
265,2018.0,6.0,12.0,1.0,178.0,30.4,743.0,4.25,46.67,1.23,234.92,6.22,77.24,19.35,362.0,0.66,16.39,54.21,79.87
266,2018.0,6.0,12.0,2.0,91.0,30.1,743.0,4.25,43.33,1.55,228.0,4.3,46.44,13.91,315.0,0.05,3.75,30.09,19.03
267,2018.0,6.0,12.0,3.0,61.0,29.31,743.0,4.17,45.67,0.97,223.5,6.08,49.01,23.96,359.0,0.02,1.67,47.88,53.67
268,2018.0,6.0,12.0,4.0,55.0,29.0,743.0,3.92,47.17,1.02,228.75,7.21,63.87,21.15,265.0,0.02,2.34,45.14,68.95
269,2018.0,6.0,12.0,5.0,45.5,29.12,743.0,10.58,46.33,1.13,231.75,7.81,56.68,20.35,206.0,0.0,1.74,41.64,63.17
270,2018.0,6.0,12.0,6.0,36.0,29.98,742.92,69.08,45.0,1.16,226.58,21.22,68.83,19.75,206.0,0.61,2.17,40.99,93.24
271,2018.0,6.0,12.0,7.0,59.0,32.29,743.0,183.58,42.0,1.41,233.33,32.14,66.58,18.23,229.0,0.79,3.2,42.3,106.6
272,2018.0,6.0,12.0,8.0,68.0,34.37,742.92,293.33,38.83,2.38,229.17,12.86,34.08,14.98,288.0,0.58,4.25,45.74,49.49
273,2018.0,6.0,12.0,9.0,122.0,35.57,743.0,347.33,37.83,2.57,234.58,11.39,25.96,14.53,411.0,0.6,2.01,46.51,39.98
274,2018.0,6.0,12.0,10.0,97.0,37.35,743.0,367.42,35.08,2.31,233.08,8.7,21.07,14.42,498.0,0.5,1.96,47.22,31.66
275,2018.0,6.0,12.0,11.0,113.0,38.39,743.0,375.42,33.42,2.36,230.75,8.35,18.77,13.82,671.0,0.4,1.49,47.52,29.06
276,2018.0,6.0,12.0,12.0,111.0,39.35,743.0,373.33,31.33,2.2,221.17,6.77,20.57,15.41,730.0,0.45,2.21,42.2,28.48
277,2018.0,6.0,12.0,13.0,84.0,39.93,743.0,364.0,29.33,1.98,239.25,7.22,22.07,17.85,784.0,0.43,1.4,41.92,30.46
278,2018.0,6.0,12.0,14.0,119.0,40.14,743.0,341.83,29.17,2.06,221.42,5.73,18.94,16.2,838.0,0.41,1.1,41.22,25.52
279,2018.0,6.0,12.0,15.0,135.0,39.66,743.0,274.08,29.5,2.39,232.75,6.58,17.0,15.69,984.0,0.39,0.82,40.49,24.93
280,2018.0,6.0,12.0,16.0,155.0,39.29,743.0,168.42,29.08,1.98,226.33,7.17,19.48,16.45,978.0714,0.51,1.74,44.76,28.06
281,2018.0,6.0,12.0,17.0,179.0,38.57,743.0,73.5,30.42,1.39,238.5,6.69,34.1,19.28,972.1429,0.75,0.92,47.14,40.8
282,2018.0,6.0,12.0,18.0,147.0,37.62,743.0,25.67,33.0,0.9,246.92,7.58,57.61,20.0,966.2143,0.9,2.38,50.34,63.69
283,2018.0,6.0,12.0,19.0,191.0,37.16,743.0,5.58,33.67,1.19,231.08,8.23,72.97,20.46,960.2857,1.02,4.34,49.87,78.73
284,2018.0,6.0,12.0,20.0,208.0,36.93,743.0,3.92,32.67,1.41,240.58,10.98,68.57,18.19,954.3571,0.97,6.6,43.77,78.57
285,2018.0,6.0,12.0,21.0,195.0,36.33,743.0,4.17,33.83,1.25,234.92,13.02,68.12,19.06,948.4286,0.78,3.62,43.42,81.02
286,2018.0,6.0,12.0,22.0,221.0,35.67,743.0,4.08,35.92,1.18,231.58,22.04,71.14,18.9,942.5,0.79,3.29,40.92,96.54
287,2018.0,6.0,12.0,23.0,222.0,35.17,743.0,4.25,37.0,0.95,227.67,23.57,68.02,19.08,936.5714,0.77,3.08,41.77,95.85
288,2018.0,6.0,13.0,0.0,222.0,34.64,743.0,4.08,37.92,1.06,227.58,35.38,67.07,17.88,930.6429,0.87,5.2,45.29,111.6
289,2018.0,6.0,13.0,1.0,252.0,34.31,743.0,4.25,37.17,1.27,233.67,21.01,56.97,16.26,924.7143,0.54,7.48,41.32,58.86
290,2018.0,6.0,13.0,2.0,173.0,34.53,743.0,4.33,36.0,1.77,233.83,8.58,40.82,17.94,918.7857,0.25,2.96,19.11,31.34
291,2018.0,6.0,13.0,3.0,153.0,34.45,743.0,4.17,36.0,2.46,233.0,6.26,23.23,24.48,912.8571,0.33,1.82,46.29,30.18
292,2018.0,6.0,13.0,4.0,141.0,34.19,743.0,4.25,36.33,2.72,234.17,5.42,14.68,21.61,906.9286,0.23,2.07,41.47,21.15
293,2018.0,6.0,13.0,5.0,86.0,33.41,743.0,8.58,37.67,1.94,236.92,5.71,23.55,20.36,901.0,0.24,0.59,39.81,29.72
294,2018.0,6.0,13.0,6.0,101.0,32.85,743.0,56.25,39.58,1.89,233.83,11.1,34.97,18.83,765.0,0.53,0.64,38.74,47.82
295,2018.0,6.0,13.0,7.0,125.0,33.39,743.0,152.67,39.58,2.08,238.42,13.33,29.32,17.5,725.0,0.64,1.17,38.38,45.77
296,2018.0,6.0,13.0,8.0,125.0,34.5,743.0,259.33,38.08,2.88,231.83,10.17,18.58,16.05,771.0,0.65,2.09,42.13,31.46
297,2018.0,6.0,13.0,9.0,177.0,35.3,743.0,331.0,37.33,3.29,229.17,9.43,14.9,17.41,770.7037,0.6,0.82,42.17,27.01
298,2018.0,6.0,13.0,10.0,133.0,36.12,743.0,362.42,34.58,3.49,229.17,9.35,12.89,17.39,770.4074,0.57,0.86,41.98,25.04
299,2018.0,6.0,13.0,11.0,129.0,37.37,743.0,372.75,32.25,3.18,231.92,7.92,15.81,18.09,770.1111,0.52,0.7,42.69,24.83
300,2018.0,6.0,13.0,12.0,124.0,38.51,743.0,372.0,28.75,2.93,220.33,5.96,16.77,17.7,769.8148,0.43,1.49,38.01,23.86
301,2018.0,6.0,13.0,13.0,107.0,39.28,742.92,364.33,26.42,2.72,226.33,6.71,21.89,19.38,769.5185,0.42,0.79,35.79,29.6
302,2018.0,6.0,13.0,14.0,136.0,39.67,743.0,345.25,24.92,2.53,218.0,7.23,20.97,18.31,769.2222,0.41,0.75,35.31,29.47
303,2018.0,6.0,13.0,15.0,158.0,39.62,743.0,294.42,24.83,2.26,230.0,6.32,18.6,17.52,768.9259,0.5,0.64,34.01,26.05
304,2018.0,6.0,13.0,16.0,147.0,39.02,743.0,187.92,24.67,1.92,233.42,8.17,27.17,16.2,768.62964,0.53,1.48,38.22,36.54
305,2018.0,6.0,13.0,17.0,145.94737,38.56,743.0,100.92,23.67,2.3,229.83,7.28,20.19,17.72,768.3333,0.56,0.97,36.66,28.87
306,2018.0,6.0,13.0,18.0,144.89473,37.95,742.92,30.83,24.5,2.1,235.0,6.84,31.14,17.01,768.03705,0.65,1.16,35.86,38.29
307,2018.0,6.0,13.0,19.0,143.8421,37.36,743.0,5.42,25.83,1.68,230.83,10.67,41.66,17.83,767.7407,0.79,1.89,34.32,53.39
308,2018.0,6.0,13.0,20.0,142.78947,36.98,743.0,3.92,26.5,1.53,226.58,14.06,48.56,19.31,767.44446,0.85,3.33,29.58,64.51
309,2018.0,6.0,13.0,21.0,141.73685,36.73,743.0,4.08,26.08,1.57,233.25,13.78,50.87,22.76,767.14813,0.89,2.62,29.77,66.22
310,2018.0,6.0,13.0,22.0,140.6842,36.79,742.92,4.0,24.08,1.68,235.08,9.42,45.75,27.13,766.85187,0.78,2.38,28.86,55.37
311,2018.0,6.0,13.0,23.0,139.63158,36.56,743.0,4.17,23.25,1.68,230.08,8.18,44.23,28.37,766.55554,0.66,1.85,27.74,52.23
312,2018.0,6.0,14.0,0.0,138.57895,35.97,743.0,4.08,23.67,1.72,230.08,5.64,38.78,20.63,766.2593,0.48,1.83,29.68,43.62
313,2018.0,6.0,14.0,1.0,137.52632,35.04,743.0,4.0,26.83,1.95,233.75,5.43,26.43,18.12,765.96295,0.39,1.03,31.5,31.97
314,2018.0,6.0,14.0,2.0,136.47368,34.3,743.0,4.17,29.58,2.11,234.92,5.67,29.65,7.27,765.6667,0.11,0.7,13.23,13.05
315,2018.0,6.0,14.0,3.0,135.42105,33.72,743.0,4.17,31.5,2.76,231.83,4.94,21.79,16.42,765.37036,0.2,0.35,28.15,26.97
316,2018.0,6.0,14.0,4.0,134.36842,32.92,743.0,4.17,34.33,2.92,233.42,5.08,12.34,16.36,765.0741,0.18,0.84,26.38,18.53
317,2018.0,6.0,14.0,5.0,133.3158,32.22,742.75,8.42,36.08,3.04,231.92,6.51,13.62,18.72,764.7778,0.18,0.43,26.64,21.71
318,2018.0,6.0,14.0,6.0,132.26315,31.73,742.92,49.33,37.17,2.72,227.83,6.34,17.03,18.77,764.4815,0.48,0.43,26.06,24.62
319,2018.0,6.0,14.0,7.0,131.21053,31.78,742.83,123.58,37.33,2.78,230.75,8.87,22.45,18.98,764.1852,0.54,0.56,26.36,33.17
320,2018.0,6.0,14.0,8.0,130.1579,32.14,743.0,216.33,36.0,3.47,228.92,6.76,12.77,16.02,763.8889,0.53,0.99,27.07,21.3
321,2018.0,6.0,14.0,9.0,129.10527,32.81,743.0,307.67,34.75,3.62,231.42,7.86,10.88,17.39,763.5926,0.6,0.5,28.43,21.12
322,2018.0,6.0,14.0,10.0,128.05263,34.13,743.0,354.67,32.33,3.39,233.5,8.47,12.71,18.27,763.2963,0.51,0.51,30.72,23.63
323,2018.0,6.0,14.0,11.0,127.0,35.98,743.0,369.33,28.75,2.81,237.17,9.35,16.25,22.05,763.0,0.51,0.63,33.29,28.14
324,2018.0,6.0,14.0,12.0,128.0,37.33,743.0,372.92,27.08,2.74,230.42,5.93,17.06,22.89,677.0,0.47,1.32,29.2,24.07
325,2018.0,6.0,14.0,13.0,42.0,38.31,743.0,368.58,26.33,2.45,225.75,7.07,19.77,24.88,548.0,0.45,0.63,28.67,28.18
326,2018.0,6.0,14.0,14.0,91.0,38.77,743.0,349.33,25.92,2.55,234.0,5.86,16.21,24.98,636.0,0.43,0.69,27.6,23.18
327,2018.0,6.0,14.0,15.0,117.0,38.71,743.0,308.33,26.75,2.13,231.92,7.13,17.09,25.14,691.0,0.49,0.59,26.62,25.77
328,2018.0,6.0,14.0,16.0,119.0,38.5,743.0,208.25,26.17,2.36,233.08,6.91,16.5,22.18,735.0,0.57,1.43,29.88,24.92
329,2018.0,6.0,14.0,17.0,193.0,37.99,743.0,112.08,25.33,2.55,231.83,7.27,17.8,23.47,857.0,0.6,0.68,29.66,26.66
330,2018.0,6.0,14.0,18.0,153.0,37.39,743.0,44.42,25.33,1.93,232.58,5.02,37.03,22.57,787.0,0.63,0.86,30.26,41.16
331,2018.0,6.0,14.0,19.0,127.0,36.17,743.0,7.5,27.25,0.91,228.67,11.48,64.78,23.05,707.0,0.87,1.55,29.09,75.83
332,2018.0,6.0,14.0,20.0,116.0,35.04,743.0,4.58,30.25,0.48,205.08,44.27,82.31,22.57,660.0,1.2,4.29,26.96,138.15
333,2018.0,6.0,14.0,21.0,63.0,34.9,743.0,4.08,30.58,0.85,218.25,39.67,73.65,24.61,620.0,1.18,4.54,28.12,123.73
334,2018.0,6.0,14.0,22.0,135.0,34.21,743.0,4.33,32.25,0.36,223.0,39.79,63.83,24.18,884.0,1.04,3.8,26.29,114.86
335,2018.0,6.0,14.0,23.0,149.0,34.56,743.0,4.25,30.08,0.93,220.58,19.84,54.51,23.03,889.0,0.68,2.71,25.84,78.12
336,2018.0,6.0,15.0,0.0,174.0,34.73,743.0,4.0,29.0,1.54,231.0,7.1,34.51,18.2,897.8333,0.5,2.67,28.41,41.77
337,2018.0,6.0,15.0,1.0,219.0,34.38,743.0,4.17,30.17,1.91,237.0,4.98,15.31,17.64,906.6667,0.49,1.06,30.23,21.1
338,2018.0,6.0,15.0,2.0,191.0,33.84,743.0,4.33,31.75,2.68,235.33,5.0,13.9,7.65,915.5,0.17,0.75,16.03,5.79
339,2018.0,6.0,15.0,3.0,158.0,33.4,743.0,4.25,32.42,2.74,234.5,5.49,10.99,16.87,924.3333,0.51,0.43,28.12,17.08
340,2018.0,6.0,15.0,4.0,150.0,32.77,743.0,4.33,33.17,2.77,229.58,3.72,14.22,15.72,933.1667,0.65,0.89,25.2,18.3
341,2018.0,6.0,15.0,5.0,95.0,32.19,743.0,8.33,33.75,2.59,235.75,5.91,15.48,16.87,942.0,0.63,0.28,24.54,21.55
342,2018.0,6.0,15.0,6.0,135.0,31.59,742.92,48.75,33.42,2.56,231.08,7.78,17.68,16.78,983.0,0.43,0.28,23.05,27.24
343,2018.0,6.0,15.0,7.0,146.0,31.52,743.0,136.92,35.42,2.14,231.67,9.77,20.83,16.38,904.0,0.5,0.76,24.0,32.96
344,2018.0,6.0,15.0,8.0,123.0,32.39,743.0,266.17,31.92,3.09,232.58,8.23,12.92,15.75,825.0,0.45,2.23,25.47,23.21
345,2018.0,6.0,15.0,9.0,125.0,33.77,743.0,342.67,30.17,2.77,236.58,6.13,10.06,19.95,785.0,0.49,0.72,25.67,17.91
346,2018.0,6.0,15.0,10.0,117.0,35.3,743.0,368.58,28.42,2.42,230.75,7.44,6.48,19.48,641.0,0.5,0.73,26.02,16.45
347,2018.0,6.0,15.0,11.0,95.0,35.77,743.0,377.58,29.08,3.0,234.42,6.06,4.25,20.32,541.0,0.51,0.62,26.3,12.48
